iter	Passed	Remaining
8271	51070	16842
8272	51078	16836
8273	51086	16831
8274	51094	16825
8275	51102	16820
8276	51108	16813
8277	51116	16808
8278	51123	16802
8279	51129	16796
8280	51134	16789
8281	51142	16784
8282	51150	16778
8283	51157	16772
8284	51166	16767
8285	51174	16761
8286	51180	16755
8287	51187	16749
8288	51195	16743
8289	51201	16737
8290	51209	16732
8291	51217	16726
8292	51223	16720
8293	51230	16714
8294	51236	16708
8295	51242	16702
8296	51249	16696
8297	51255	16689
8298	51261	16683
8299	51268	16677
8300	51275	16671
8301	51282	16666
8302	51289	16660
8303	51296	16654
8304	51303	16648
8305	51310	16642
8306	51315	16635
8307	51322	16629
8308	51329	16623
8309	51336	16617
8310	51344	16612
8311	51351	16606
8312	51358	16600
8313	51364	16594
8314	51368	16587
8315	51375	16581
8316	51382	16575
8317	51389	16569
8318	51395	16563
8319	51401	16557
8320	51408	16551
8321	51415	16545
8322	51420	16538
8323	51428	16533
8324	51437	16527
8325	51443	16521
8326	51451	16516
8327	51459	16510
8328	51466	16504
8329	51474	16498
8330	51480	16492
8331	51487	16486
8332	51493	16480
8333	51500	16474
8334	51508	16469
8335	51515	16463
8336	51521	16457
8337	51527	16450
8338	51535	16444
8339	51542	16439
8340	51549	16433
8341	51556	16427
8342	51563	16421
8343	51569	16415
8344	51577	16409
8345	51584	16403
8346	51592	16397
8347	51600	16392
8348	51606	16386
8349	51613	16380
8350	51621	16374
8351	51629	16368
8352	51635	16362
8353	51642	16357
8354	51700	16367
8355	51795	16388
8356	51807	16384
8357	51815	16379
8358	51822	16373
8359	51827	16366
8360	51834	16360
8361	51841	16354
8362	51851	16349
8363	51856	16343
8364	51866	16337
8365	51874	16332
8366	51883	16327
8367	51890	16321
8368	51898	16315
8369	51904	16309
8370	51912	16303
8371	51933	16301
8372	51956	16301
8373	51974	16298
8374	51984	16293
8375	51993	16288
8376	52001	16282
8377	52009	16277
8378	52020	16272
8379	52028	16266
8380	52040	16262
8381	52051	16257
8382	52057	16251
8383	52065	16245
8384	52072	16239
8385	52078	16233
8386	52084	16227
8387	52090	16220
8388	52097	16214
8389	52101	16207
8390	52108	16202
8391	52115	16196
8392	52123	16190
8393	52130	16184
8394	52137	16178
8395	52143	16172
8396	52147	16165
8397	52153	16159
8398	52160	16153
8399	52167	16147
8400	52175	16141
8401	52183	16135
8402	52190	16129
8403	52198	16124
8404	52204	16117
8405	52211	16111
8406	52218	16106
8407	52224	16099
8408	52231	16093
8409	52238	16087
8410	52244	16081
8411	52251	16075
8412	52257	16069
8413	52261	16062
8414	52270	16056
8415	52278	16051
8416	52287	16045
8417	52293	16039
8418	52299	16033
8419	52306	16027
8420	52313	16021
8421	52321	16015
8422	52328	16009
8423	52335	16003
8424	52342	15997
8425	52349	15991
8426	52355	15985
8427	52359	15978
8428	52365	15972
8429	52374	15966
8430	52381	15961
8431	52389	15955
8432	52396	15949
8433	52403	15943
8434	52412	15937
8435	52420	15932
8436	52429	15926
8437	52436	15920
8438	52445	15915
8439	52453	15909
8440	52461	15904
8441	52469	15898
8442	52477	15893
8443	52484	15887
8444	52491	15880
8445	52499	15875
8446	52507	15869
8447	52513	15863
8448	52520	15857
8449	52528	15851
8450	52535	15845
8451	52542	15839
8452	52547	15833
8453	52553	15827
8454	52562	15821
8455	52569	15815
8456	52576	15809
8457	52581	15802
8458	52587	15796
8459	52594	15790
8460	52600	15784
8461	52606	15778
8462	52614	15772
8463	52620	15766
8464	52625	15759
8465	52629	15752
8466	52634	15746
8467	52641	15740
8468	52647	15734
8469	52655	15728
8470	52660	15721
8471	52666	15715
8472	52673	15709
8473	52680	15703
8474	52688	15697
8475	52695	15691
8476	52702	15685
8477	52710	15680
8478	52717	15673
8479	52724	15668
8480	52730	15661
8481	52737	15655
8482	52745	15650
8483	52751	15644
8484	52759	15638
8485	52765	15632
8486	52774	15626
8487	52780	15620
8488	52895	15646
8489	52984	15664
8490	52992	15658
8491	53000	15652
8492	53005	15646
8493	53013	15640
8494	53020	15634
8495	53025	15628
8496	53032	15621
8497	53038	15615
8498	53044	15609
8499	53052	15603
8500	53058	15597
8501	53064	15591
8502	53072	15585
8503	53080	15579
8504	53087	15573
8505	53094	15567
8506	53101	15561
8507	53107	15555
8508	53111	15548
8509	53119	15542
8510	53124	15536
8511	53132	15530
8512	53140	15524
8513	53147	15518
8514	53152	15511
8515	53160	15506
8516	53168	15500
8517	53173	15493
8518	53182	15488
8519	53188	15482
8520	53192	15475
8521	53198	15469
8522	53206	15463
8523	53211	15456
8524	53218	15450
8525	53225	15444
8526	53231	15438
8527	53237	15431
8528	53244	15425
8529	53251	15419
8530	53258	15413
8531	53265	15407
8532	53271	15401
8533	53275	15394
8534	53283	15388
8535	53287	15382
8536	53294	15376
8537	53303	15370
8538	53309	15364
8539	53315	15357
8540	53321	15351
8541	53328	15345
8542	53334	15339
8543	53342	15333
8544	53347	15326
8545	53353	15320
8546	53360	15314
8547	53368	15308
8548	53373	15302
8549	53378	15295
8550	53386	15289
8551	53392	15283
8552	53401	15278
8553	53405	15271
8554	53412	15265
8555	53419	15259
8556	53428	15253
8557	53437	15248
8558	53445	15242
8559	53452	15236
8560	53459	15230
8561	53466	15224
8562	53475	15218
8563	53482	15212
8564	53490	15207
8565	53497	15201
8566	53501	15194
8567	53507	15187
8568	53513	15181
8569	53520	15175
8570	53528	15169
8571	53536	15164
8572	53544	15158
8573	53550	15152
8574	53557	15146
8575	53565	15140
8576	53573	15134
8577	53581	15128
8578	53588	15122
8579	53592	15115
8580	53600	15110
8581	53607	15104
8582	53613	15097
8583	53620	15091
8584	53627	15085
8585	53635	15079
8586	53639	15073
8587	53647	15067
8588	53652	15060
8589	53660	15054
8590	53667	15048
8591	53675	15043
8592	53682	15036
8593	53690	15031
8594	53696	15025
8595	53700	15018
8596	53707	15011
8597	53714	15006
8598	53720	14999
8599	53725	14993
8600	53730	14986
8601	53736	14980
8602	53741	14973
8603	53744	14966
8604	53752	14960
8605	53760	14955
8606	53769	14949
8607	53777	14943
8608	53784	14937
8609	53791	14931
8610	53795	14924
8611	53802	14918
8612	53807	14912
8613	53814	14906
8614	53821	14900
8615	53827	14893
8616	53833	14887
8617	53839	14881
8618	53848	14875
8619	53855	14869
8620	53862	14863
8621	53870	14857
8622	53877	14851
8623	53885	14845
8624	53894	14840
8625	53902	14834
8626	53910	14828
8627	53917	14822
8628	53924	14816
8629	53932	14811
8630	53938	14804
8631	53945	14798
8632	53952	14792
8633	54016	14802
8634	54100	14817
8635	54107	14811
8636	54115	14805
8637	54123	14799
8638	54127	14792
8639	54133	14786
8640	54140	14780
8641	54146	14773
8642	54154	14768
8643	54161	14762
8644	54167	14755
8645	54176	14750
8646	54182	14743
8647	54190	14738
8648	54197	14732
8649	54203	14725
8650	54212	14720
8651	54219	14714
8652	54225	14707
8653	54229	14700
8654	54238	14695
8655	54244	14689
8656	54250	14682
8657	54256	14676
8658	54263	14670
8659	54268	14663
8660	54275	14657
8661	54281	14651
8662	54287	14645
8663	54294	14638
8664	54301	14632
8665	54305	14626
8666	54311	14619
8667	54317	14613
8668	54322	14606
8669	54329	14600
8670	54337	14594
8671	54344	14588
8672	54351	14582
8673	54359	14576
8674	54366	14570
8675	54373	14564
8676	54381	14558
8677	54384	14551
8678	54390	14545
8679	54397	14539
8680	54401	14532
8681	54408	14526
8682	54414	14520
8683	54421	14513
8684	54427	14507
8685	54431	14500
8686	54437	14494
8687	54445	14488
8688	54449	14481
8689	54458	14476
8690	54466	14470
8691	54470	14463
8692	54478	14457
8693	54485	14451
8694	54490	14445
8695	54499	14439
8696	54507	14433
8697	54511	14427
8698	54517	14420
8699	54522	14413
8700	54525	14406
8701	54533	14401
8702	54541	14395
8703	54547	14389
8704	54555	14383
8705	54564	14377
8706	54573	14371
8707	54580	14366
8708	54587	14359
8709	54595	14354
8710	54603	14348
8711	54610	14342
8712	54618	14336
8713	54624	14330
8714	54631	14324
8715	54639	14318
8716	54644	14311
8717	54653	14306
8718	54660	14299
8719	54668	14294
8720	54674	14287
8721	54682	14281
8722	54689	14275
8723	54697	14269
8724	54702	14263
8725	54710	14257
8726	54716	14251
8727	54721	14244
8728	54728	14238
8729	54734	14232
8730	54742	14226
8731	54750	14220
8732	54757	14214
8733	54764	14208
8734	54768	14201
8735	54777	14195
8736	54783	14189
8737	54790	14183
8738	54797	14177
8739	54804	14171
8740	54808	14164
8741	54814	14158
8742	54820	14151
8743	54829	14146
8744	54837	14140
8745	54843	14134
8746	54851	14128
8747	54856	14121
8748	54864	14115
8749	54870	14109
8750	54876	14103
8751	54882	14096
8752	54889	14090
8753	54896	14084
8754	54901	14078
8755	54908	14072
8756	54916	14066
8757	54922	14059
8758	54931	14054
8759	54938	14048
8760	54946	14042
8761	54953	14036
8762	54960	14030
8763	54967	14024
8764	54974	14018
8765	54982	14012
8766	54990	14006
8767	54998	14000
8768	55006	13994
8769	55012	13988
8770	55019	13982
8771	55026	13976
8772	55035	13970
8773	55042	13964
8774	55050	13958
8775	55057	13952
8776	55064	13946
8777	55070	13940
8778	55078	13934
8779	55102	13932
8780	55277	13968
8781	55284	13962
8782	55291	13956
8783	55298	13950
8784	55305	13944
8785	55313	13938
8786	55320	13932
8787	55327	13926
8788	55336	13920
8789	55345	13915
8790	55351	13908
8791	55358	13902
8792	55367	13896
8793	55374	13890
8794	55381	13884
8795	55388	13878
8796	55396	13872
8797	55403	13866
8798	55411	13860
8799	55418	13854
8800	55426	13848
8801	55433	13842
8802	55441	13836
8803	55448	13830
8804	55455	13824
8805	55461	13818
8806	55465	13811
8807	55471	13804
8808	55477	13798
8809	55481	13791
8810	55487	13785
8811	55494	13779
8812	55500	13772
8813	55506	13766
8814	55513	13760
8815	55520	13754
8816	55527	13748
8817	55535	13742
8818	55542	13736
8819	55550	13730
8820	55559	13724
8821	55566	13718
8822	55573	13712
8823	55578	13705
8824	55585	13699
8825	55591	13693
8826	55599	13687
8827	55606	13681
8828	55610	13674
8829	55617	13668
8830	55623	13661
8831	55630	13655
8832	55638	13649
8833	55643	13643
8834	55651	13637
8835	55657	13630
8836	55661	13624
8837	55668	13617
8838	55672	13611
8839	55677	13604
8840	55684	13598
8841	55691	13592
8842	55695	13585
8843	55703	13579
8844	55710	13573
8845	55718	13567
8846	55725	13561
8847	55734	13555
8848	55740	13549
8849	55751	13544
8850	55759	13538
8851	55766	13532
8852	55772	13525
8853	55778	13519
8854	55784	13513
8855	55791	13506
8856	55797	13500
8857	55805	13494
8858	55812	13488
8859	55816	13481
8860	55822	13475
8861	55830	13469
8862	55837	13463
8863	55841	13456
8864	55847	13450
8865	55854	13443
8866	55862	13437
8867	55867	13431
8868	55873	13425
8869	55881	13419
8870	55888	13412
8871	55896	13406
8872	55900	13400
8873	55908	13394
8874	55915	13388
8875	55921	13381
8876	55927	13375
8877	55933	13369
8878	55939	13362
8879	55943	13355
8880	55950	13349
8881	55958	13343
8882	55964	13337
8883	55970	13331
8884	55976	13324
8885	55983	13318
8886	55991	13312
8887	55997	13306
8888	56002	13299
8889	56007	13293
8890	56014	13286
8891	56019	13280
8892	56026	13274
8893	56033	13268
8894	56041	13262
8895	56049	13256
8896	56055	13249
8897	56061	13243
8898	56068	13237
8899	56074	13230
8900	56081	13224
8901	56088	13218
8902	56095	13212
8903	56102	13206
8904	56109	13200
8905	56116	13194
8906	56120	13187
8907	56127	13181
8908	56135	13175
8909	56142	13169
8910	56150	13163
8911	56157	13157
8912	56163	13150
8913	56172	13145
8914	56179	13138
8915	56186	13132
8916	56191	13126
8917	56200	13120
8918	56207	13114
8919	56216	13108
8920	56222	13102
8921	56230	13096
8922	56237	13090
8923	56244	13084
8924	56294	13088
8925	56396	13104
8926	56405	13098
8927	56412	13092
8928	56419	13085
8929	56426	13079
8930	56435	13074
8931	56442	13068
8932	56450	13061
8933	56481	13061
8934	56506	13059
8935	56515	13053
8936	56522	13047
8937	56529	13041
8938	56538	13035
8939	56546	13029
8940	56556	13024
8941	56562	13017
8942	56574	13012
8943	56581	13006
8944	56589	13000
8945	56598	12994
8946	56605	12988
8947	56610	12982
8948	56617	12975
8949	56622	12969
8950	56627	12962
8951	56635	12956
8952	56638	12949
8953	56645	12943
8954	56652	12937
8955	56660	12931
8956	56667	12925
8957	56674	12919
8958	56679	12912
8959	56686	12906
8960	56693	12900
8961	56700	12893
8962	56707	12887
8963	56713	12881
8964	56718	12874
8965	56722	12867
8966	56726	12861
8967	56734	12855
8968	56739	12848
8969	56747	12842
8970	56756	12836
8971	56764	12830
8972	56772	12824
8973	56778	12818
8974	56786	12812
8975	56794	12806
8976	56803	12800
8977	56811	12794
8978	56818	12788
8979	56826	12782
8980	56831	12776
8981	56836	12769
8982	56845	12763
8983	56851	12757
8984	56857	12750
8985	56863	12744
8986	56869	12738
8987	56874	12731
8988	56880	12725
8989	56888	12719
8990	56896	12713
8991	56903	12707
8992	56910	12700
8993	56916	12694
8994	56922	12688
8995	56931	12682
8996	56938	12676
8997	56946	12670
8998	56951	12663
8999	56956	12657
9000	56962	12650
9001	56967	12644
9002	56972	12637
9003	56978	12630
9004	56984	12624
9005	56990	12618
9006	56994	12611
9007	56999	12604
9008	57005	12598
9009	57012	12592
9010	57019	12585
9011	57026	12579
9012	57031	12573
9013	57040	12567
9014	57048	12561
9015	57054	12555
9016	57063	12549
9017	57071	12543
9018	57080	12537
9019	57087	12531
9020	57094	12525
9021	57101	12519
9022	57109	12513
9023	57116	12506
9024	57122	12500
9025	57128	12494
9026	57135	12487
9027	57142	12481
9028	57147	12475
9029	57153	12468
9030	57161	12462
9031	57167	12456
9032	57174	12450
9033	57182	12444
9034	57188	12437
9035	57195	12431
9036	57202	12425
9037	57209	12419
9038	57213	12412
9039	57217	12405
9040	57223	12399
9041	57229	12392
9042	57237	12386
9043	57244	12380
9044	57250	12374
9045	57256	12367
9046	57266	12362
9047	57273	12356
9048	57282	12350
9049	57289	12344
9050	57294	12337
9051	57302	12331
9052	57308	12325
9053	57314	12318
9054	57320	12312
9055	57327	12306
9056	57333	12299
9057	57341	12293
9058	57348	12287
9059	57355	12281
9060	57361	12275
9061	57367	12268
9062	57375	12262
9063	57382	12256
9064	57480	12269
9065	57579	12283
9066	57585	12276
9067	57591	12270
9068	57598	12264
9069	57605	12257
9070	57612	12251
9071	57618	12245
9072	57625	12238
9073	57633	12233
9074	57639	12226
9075	57647	12220
9076	57655	12214
9077	57661	12208
9078	57669	12202
9079	57675	12195
9080	57681	12189
9081	57686	12182
9082	57692	12176
9083	57698	12169
9084	57703	12163
9085	57711	12157
9086	57717	12150
9087	57725	12144
9088	57731	12138
9089	57735	12131
9090	57740	12124
9091	57749	12119
9092	57757	12112
9093	57764	12106
9094	57772	12100
9095	57779	12094
9096	57787	12088
9097	57792	12081
9098	57798	12075
9099	57802	12068
9100	57808	12062
9101	57814	12055
9102	57821	12049
9103	57827	12043
9104	57833	12036
9105	57839	12030
9106	57845	12023
9107	57851	12017
9108	57858	12011
9109	57864	12004
9110	57869	11998
9111	57878	11992
9112	57885	11986
9113	57891	11979
9114	57899	11973
9115	57904	11967
9116	57912	11961
9117	57918	11954
9118	57924	11948
9119	57929	11941
9120	57936	11935
9121	57943	11929
9122	57948	11922
9123	57956	11916
9124	57963	11910
9125	57969	11903
9126	57974	11897
9127	57981	11891
9128	57989	11884
9129	57996	11878
9130	58003	11872
9131	58010	11866
9132	58016	11860
9133	58024	11853
9134	58030	11847
9135	58037	11841
9136	58044	11835
9137	58050	11828
9138	58055	11821
9139	58062	11815
9140	58070	11809
9141	58077	11803
9142	58084	11797
9143	58091	11791
9144	58096	11784
9145	58100	11777
9146	58108	11771
9147	58115	11765
9148	58123	11759
9149	58130	11753
9150	58137	11747
9151	58144	11740
9152	58152	11734
9153	58159	11728
9154	58166	11722
9155	58173	11716
9156	58183	11710
9157	58188	11703
9158	58196	11697
9159	58201	11691
9160	58207	11684
9161	58214	11678
9162	58221	11672
9163	58229	11666
9164	58236	11659
9165	58241	11653
9166	58248	11647
9167	58255	11640
9168	58261	11634
9169	58267	11628
9170	58273	11621
9171	58278	11615
9172	58285	11608
9173	58291	11602
9174	58298	11596
9175	58305	11589
9176	58311	11583
9177	58318	11577
9178	58324	11570
9179	58330	11564
9180	58337	11558
9181	58345	11552
9182	58353	11546
9183	58361	11540
9184	58365	11533
9185	58373	11527
9186	58379	11520
9187	58386	11514
9188	58391	11508
9189	58397	11501
9190	58402	11494
9191	58410	11488
9192	58417	11482
9193	58425	11476
9194	58433	11470
9195	58439	11464
9196	58446	11457
9197	58450	11451
9198	58454	11444
9199	58460	11437
9200	58466	11431
9201	58475	11425
9202	58481	11419
9203	58488	11412
9204	58495	11406
9205	58503	11400
9206	58509	11394
9207	58517	11388
9208	58525	11382
9209	58532	11376
9210	58541	11370
9211	58600	11374
9212	58698	11385
9213	58704	11379
9214	58711	11372
9215	58720	11366
9216	58726	11360
9217	58733	11354
9218	58739	11347
9219	58747	11341
9220	58754	11335
9221	58761	11329
9222	58766	11322
9223	58772	11316
9224	58779	11309
9225	58786	11303
9226	58794	11297
9227	58801	11291
9228	58806	11284
9229	58814	11278
9230	58821	11272
9231	58828	11266
9232	58836	11260
9233	58844	11253
9234	58850	11247
9235	58856	11241
9236	58864	11234
9237	58871	11228
9238	58878	11222
9239	58885	11216
9240	58890	11209
9241	58897	11203
9242	58903	11196
9243	58910	11190
9244	58916	11184
9245	58920	11177
9246	58927	11171
9247	58935	11165
9248	58941	11158
9249	58946	11152
9250	58953	11145
9251	58960	11139
9252	58967	11133
9253	58974	11127
9254	58982	11121
9255	58991	11114
9256	58997	11108
9257	59004	11102
9258	59011	11096
9259	59017	11089
9260	59026	11083
9261	59033	11077
9262	59037	11070
9263	59044	11064
9264	59049	11057
9265	59056	11051
9266	59059	11044
9267	59067	11038
9268	59074	11032
9269	59080	11025
9270	59087	11019
9271	59094	11013
9272	59103	11007
9273	59109	11000
9274	59114	10994
9275	59120	10987
9276	59126	10981
9277	59132	10975
9278	59139	10968
9279	59145	10962
9280	59152	10956
9281	59161	10950
9282	59169	10944
9283	59177	10937
9284	59183	10931
9285	59190	10925
9286	59197	10918
9287	59202	10912
9288	59207	10905
9289	59213	10899
9290	59220	10893
9291	59226	10886
9292	59234	10880
9293	59241	10874
9294	59247	10867
9295	59255	10861
9296	59263	10855
9297	59272	10849
9298	59280	10843
9299	59288	10837
9300	59295	10831
9301	59300	10824
9302	59305	10818
9303	59311	10811
9304	59318	10805
9305	59326	10799
9306	59334	10793
9307	59342	10787
9308	59349	10780
9309	59355	10774
9310	59361	10768
9311	59368	10761
9312	59375	10755
9313	59381	10749
9314	59387	10742
9315	59394	10736
9316	59401	10730
9317	59407	10723
9318	59413	10717
9319	59420	10710
9320	59426	10704
9321	59433	10698
9322	59437	10691
9323	59445	10685
9324	59452	10679
9325	59457	10672
9326	59464	10666
9327	59472	10660
9328	59480	10654
9329	59487	10647
9330	59494	10641
9331	59501	10635
9332	59508	10628
9333	59515	10622
9334	59521	10616
9335	59529	10610
9336	59538	10604
9337	59544	10597
9338	59551	10591
9339	59558	10585
9340	59564	10578
9341	59571	10572
9342	59579	10566
9343	59584	10559
9344	59591	10553
9345	59599	10547
9346	59605	10541
9347	59612	10534
9348	59619	10528
9349	59625	10522
9350	59631	10515
9351	59637	10509
9352	59643	10502
9353	59647	10495
9354	59652	10489
9355	59660	10483
9356	59667	10477
9357	59674	10470
9358	59682	10464
9359	59772	10472
9360	59888	10485
9361	59898	10480
9362	59906	10473
9363	59912	10467
9364	59918	10460
9365	59925	10454
9366	59933	10448
9367	59939	10442
9368	59947	10435
9369	59954	10429
9370	59961	10423
9371	59969	10417
9372	59976	10410
9373	59984	10404
9374	59994	10398
9375	60001	10392
9376	60009	10386
9377	60021	10381
9378	60030	10375
9379	60037	10368
9380	60041	10362
9381	60049	10355
9382	60056	10349
9383	60062	10343
9384	60069	10336
9385	60077	10330
9386	60081	10324
9387	60087	10317
9388	60093	10311
9389	60100	10304
9390	60106	10298
9391	60112	10291
9392	60120	10285
9393	60127	10279
9394	60133	10272
9395	60140	10266
9396	60148	10260
9397	60153	10253
9398	60160	10247
9399	60165	10240
9400	60171	10234
9401	60178	10228
9402	60187	10222
9403	60193	10215
9404	60200	10209
9405	60207	10203
9406	60213	10196
9407	60221	10190
9408	60229	10184
9409	60236	10178
9410	60242	10171
9411	60249	10165
9412	60255	10158
9413	60261	10152
9414	60267	10146
9415	60274	10139
9416	60280	10133
9417	60287	10126
9418	60294	10120
9419	60300	10114
9420	60307	10107
9421	60313	10101
9422	60321	10095
9423	60327	10088
9424	60333	10082
9425	60341	10076
9426	60346	10069
9427	60351	10062
9428	60359	10056
9429	60365	10050
9430	60372	10043
9431	60378	10037
9432	60385	10031
9433	60391	10024
9434	60398	10018
9435	60407	10012
9436	60413	10006
9437	60421	9999
9438	60430	9993
9439	60436	9987
9440	60444	9981
9441	60450	9974
9442	60458	9968
9443	60464	9962
9444	60472	9956
9445	60478	9949
9446	60486	9943
9447	60492	9936
9448	60499	9930
9449	60507	9924
9450	60516	9918
9451	60525	9912
9452	60532	9906
9453	60540	9900
9454	60547	9893
9455	60554	9887
9456	60562	9881
9457	60568	9874
9458	60576	9868
9459	60582	9862
9460	60588	9855
9461	60594	9849
9462	60601	9842
9463	60608	9836
9464	60615	9830
9465	60622	9824
9466	60631	9818
9467	60637	9811
9468	60645	9805
9469	60651	9799
9470	60659	9792
9471	60667	9786
9472	60674	9780
9473	60682	9774
9474	60691	9768
9475	60698	9762
9476	60705	9755
9477	60713	9749
9478	60721	9743
9479	60730	9737
9480	60738	9731
9481	60746	9725
9482	60752	9718
9483	60758	9712
9484	60767	9706
9485	60776	9700
9486	60783	9693
9487	60792	9687
9488	60800	9681
9489	60808	9675
9490	60816	9669
9491	60823	9663
9492	60831	9656
9493	60839	9650
9494	60848	9644
9495	60857	9638
9496	60942	9644
9497	61072	9657
9498	61083	9652
9499	61092	9646
9500	61099	9639
9501	61104	9633
9502	61112	9627
9503	61120	9620
9504	61128	9614
9505	61135	9608
9506	61143	9602
9507	61176	9599
9508	61207	9597
9509	61219	9591
9510	61231	9586
9511	61240	9580
9512	61253	9574
9513	61260	9568
9514	61272	9562
9515	61279	9556
9516	61289	9550
9517	61300	9544
9518	61310	9538
9519	61319	9532
9520	61331	9527
9521	61342	9521
9522	61353	9515
9523	61361	9509
9524	61369	9503
9525	61377	9497
9526	61385	9490
9527	61394	9485
9528	61403	9478
9529	61411	9472
9530	61421	9466
9531	61428	9460
9532	61435	9454
9533	61443	9447
9534	61450	9441
9535	61459	9435
9536	61466	9429
9537	61475	9422
9538	61484	9417
9539	61492	9410
9540	61500	9404
9541	61507	9398
9542	61514	9391
9543	61523	9385
9544	61530	9379
9545	61538	9373
9546	61547	9367
9547	61553	9360
9548	61559	9354
9549	61568	9348
9550	61577	9341
9551	61584	9335
9552	61592	9329
9553	61599	9323
9554	61608	9317
9555	61614	9310
9556	61622	9304
9557	61629	9297
9558	61636	9291
9559	61644	9285
9560	61649	9278
9561	61659	9272
9562	61667	9266
9563	61675	9260
9564	61684	9254
9565	61693	9248
9566	61702	9242
9567	61710	9235
9568	61718	9229
9569	61727	9223
9570	61736	9217
9571	61744	9211
9572	61750	9204
9573	61756	9198
9574	61764	9192
9575	61769	9185
9576	61779	9179
9577	61784	9172
9578	61791	9166
9579	61798	9160
9580	61805	9153
9581	61814	9147
9582	61822	9141
9583	61829	9135
9584	61837	9128
9585	61847	9122
9586	61855	9116
9587	61863	9110
9588	61871	9104
9589	61879	9097
9590	61886	9091
9591	61894	9085
9592	61903	9079
9593	61912	9073
9594	61919	9066
9595	61929	9060
9596	61937	9054
9597	61944	9048
9598	61953	9042
9599	61962	9036
9600	61970	9029
9601	61977	9023
9602	61985	9017
9603	61993	9011
9604	62000	9004
9605	62008	8998
9606	62015	8992
9607	62024	8986
9608	62032	8979
9609	62040	8973
9610	62047	8967
9611	62057	8961
9612	62063	8954
9613	62162	8961
9614	62251	8967
9615	62260	8960
9616	62268	8954
9617	62275	8948
9618	62281	8941
9619	62288	8935
9620	62296	8929
9621	62305	8923
9622	62312	8916
9623	62320	8910
9624	62328	8904
9625	62335	8897
9626	62344	8891
9627	62353	8885
9628	62362	8879
9629	62371	8873
9630	62381	8867
9631	62388	8860
9632	62395	8854
9633	62404	8848
9634	62412	8841
9635	62419	8835
9636	62426	8829
9637	62433	8822
9638	62440	8816
9639	62448	8810
9640	62456	8803
9641	62463	8797
9642	62471	8791
9643	62477	8784
9644	62484	8778
9645	62493	8772
9646	62500	8765
9647	62508	8759
9648	62516	8753
9649	62525	8747
9650	62530	8740
9651	62538	8734
9652	62544	8727
9653	62551	8721
9654	62559	8714
9655	62568	8708
9656	62576	8702
9657	62583	8696
9658	62592	8689
9659	62597	8683
9660	62606	8677
9661	62613	8670
9662	62620	8664
9663	62627	8657
9664	62635	8651
9665	62642	8645
9666	62651	8639
9667	62660	8632
9668	62667	8626
9669	62674	8620
9670	62681	8613
9671	62688	8607
9672	62696	8601
9673	62703	8594
9674	62710	8588
9675	62716	8581
9676	62725	8575
9677	62730	8568
9678	62739	8562
9679	62746	8556
9680	62751	8549
9681	62759	8543
9682	62764	8536
9683	62772	8530
9684	62779	8524
9685	62785	8517
9686	62792	8511
9687	62799	8504
9688	62807	8498
9689	62816	8492
9690	62824	8486
9691	62832	8479
9692	62841	8473
9693	62848	8467
9694	62855	8460
9695	62861	8454
9696	62870	8448
9697	62874	8441
9698	62881	8434
9699	62888	8428
9700	62897	8422
9701	62903	8415
9702	62910	8409
9703	62918	8402
9704	62926	8396
9705	62936	8390
9706	62943	8384
9707	62949	8377
9708	62958	8371
9709	62965	8365
9710	62971	8358
9711	62980	8352
9712	62987	8346
9713	62992	8339
9714	62998	8332
9715	63004	8326
9716	63010	8319
9717	63018	8313
9718	63027	8307
9719	63034	8300
9720	63040	8294
9721	63047	8287
9722	63054	8281
9723	63060	8274
9724	63067	8268
9725	63074	8262
9726	63080	8255
9727	63089	8249
9728	63097	8243
9729	63105	8236
9730	63113	8230
9731	63120	8224
9732	63129	8217
9733	63136	8211
9734	63143	8205
9735	63151	8198
9736	63157	8192
9737	63164	8185
9738	63171	8179
9739	63176	8172
9740	63183	8166
9741	63190	8159
9742	63196	8153
9743	63202	8146
9744	63211	8140
9745	63218	8134
9746	63224	8127
9747	63230	8121
9748	63314	8124
9749	63448	8134
9750	63458	8128
9751	63465	8121
9752	63473	8115
9753	63480	8109
9754	63488	8102
9755	63496	8096
9756	63503	8090
9757	63510	8083
9758	63517	8077
9759	63524	8070
9760	63531	8064
9761	63539	8057
9762	63544	8051
9763	63551	8044
9764	63557	8038
9765	63566	8032
9766	63574	8025
9767	63582	8019
9768	63589	8012
9769	63597	8006
9770	63604	8000
9771	63612	7993
9772	63619	7987
9773	63628	7981
9774	63634	7974
9775	63641	7968
9776	63649	7961
9777	63656	7955
9778	63663	7948
9779	63671	7942
9780	63678	7936
9781	63683	7929
9782	63691	7923
9783	63699	7916
9784	63705	7910
9785	63711	7903
9786	63719	7897
9787	63727	7891
9788	63732	7884
9789	63739	7877
9790	63747	7871
9791	63753	7865
9792	63760	7858
9793	63766	7852
9794	63772	7845
9795	63777	7838
9796	63786	7832
9797	63792	7825
9798	63797	7819
9799	63803	7812
9800	63808	7806
9801	63816	7799
9802	63822	7793
9803	63828	7786
9804	63836	7780
9805	63842	7773
9806	63849	7767
9807	63858	7760
9808	63865	7754
9809	63872	7748
9810	63880	7741
9811	63886	7735
9812	63892	7728
9813	63901	7722
9814	63908	7715
9815	63915	7709
9816	63921	7702
9817	63929	7696
9818	63937	7690
9819	63945	7683
9820	63952	7677
9821	63959	7670
9822	63966	7664
9823	63974	7658
9824	63978	7651
