iter	RMSE
1513	0.2983197063
1514	0.2983196161
1515	0.2983195514
1516	0.2983091821
1517	0.2983055818
1518	0.2983055035
1519	0.2983054395
1520	0.2983053527
1521	0.2983050009
1522	0.2983049112
1523	0.2983048221
1524	0.2983046431
1525	0.2982972042
1526	0.298296782
1527	0.2982964647
1528	0.2982962406
1529	0.2982959384
1530	0.2982958752
1531	0.2982956675
1532	0.2982592972
1533	0.2982334747
1534	0.2982332962
1535	0.2982251862
1536	0.2982104191
1537	0.2982103688
1538	0.2982099937
1539	0.2982046639
1540	0.2981522601
1541	0.2981519069
1542	0.2981518238
1543	0.2981459136
1544	0.2981442203
1545	0.2981410067
1546	0.2981408608
1547	0.2981407746
1548	0.2981406595
1549	0.2981375514
1550	0.2981375006
1551	0.2981263573
1552	0.298126307
1553	0.2981180486
1554	0.2981168908
1555	0.2981168409
1556	0.2981165261
1557	0.298116214
1558	0.2981104285
1559	0.2981100775
1560	0.2980993917
1561	0.2980993054
1562	0.2980991602
1563	0.2980989955
1564	0.2980989305
1565	0.2980946654
1566	0.2980945036
1567	0.2980842675
1568	0.2980803217
1569	0.2980802568
1570	0.2980799128
1571	0.2980798269
1572	0.298079488
1573	0.2980794238
1574	0.29807936
1575	0.2980790262
1576	0.2980789786
1577	0.2980755417
1578	0.298075456
1579	0.2980472894
1580	0.2980456639
1581	0.2980451066
1582	0.2980450428
1583	0.298043419
1584	0.2980433335
1585	0.298028575
1586	0.2980275294
1587	0.298017645
1588	0.2980136103
1589	0.298013273
1590	0.2980131908
1591	0.298013144
1592	0.2980129309
1593	0.2980106885
1594	0.2980060662
1595	0.2979935789
1596	0.2979935323
1597	0.2979932084
1598	0.2979930684
1599	0.2979930054
1600	0.2979873652
1601	0.2979738163
1602	0.2979672399
1603	0.2979618457
1604	0.2979615273
1605	0.2979615171
1606	0.2979614716
1607	0.297954509
1608	0.2979342082
1609	0.2979341303
1610	0.2979340855
1611	0.2979340079
1612	0.2979209654
1613	0.2979199231
1614	0.2979183968
1615	0.2979182794
1616	0.2979181403
1617	0.2979167788
1618	0.2979164716
1619	0.2979151548
1620	0.2979150765
1621	0.2979150322
1622	0.2979149687
1623	0.2979148518
1624	0.2978966209
1625	0.2978965772
1626	0.297896496
1627	0.2978963795
1628	0.2978963695
1629	0.297896293
1630	0.2978962308
1631	0.2978933372
1632	0.2978912046
1633	0.2978910529
1634	0.2978824646
1635	0.2978709127
1636	0.2978708691
1637	0.2978707886
1638	0.2978699033
1639	0.2978697513
1640	0.2978696873
1641	0.2978696775
1642	0.2978696678
1643	0.2978695525
1644	0.2978693152
1645	0.2978680445
1646	0.29786467
1647	0.2978598001
1648	0.29785906
1649	0.2978589844
1650	0.2978583411
1651	0.2978582554
1652	0.2978576245
1653	0.2978570395
1654	0.2978321011
1655	0.2978313403
1656	0.2978307272
1657	0.2978265334
1658	0.2978264539
1659	0.2978127153
1660	0.2978114973
1661	0.2978107966
1662	0.2977962511
1663	0.2977907522
1664	0.2977724367
1665	0.2977675905
1666	0.2977612539
1667	0.2977611086
1668	0.2977565497
1669	0.2977564352
1670	0.2977390826
1671	0.2977389638
1672	0.2977388236
1673	0.2977369173
1674	0.2977367004
1675	0.2977360306
1676	0.2977360211
1677	0.2977353948
1678	0.2977335522
1679	0.2977334374
1680	0.297733323
1681	0.2977328527
1682	0.2977271621
1683	0.2977271526
1684	0.2977039181
1685	0.2977029548
1686	0.2977029453
1687	0.2976778986
1688	0.2976778141
1689	0.2976777395
1690	0.2976776972
1691	0.2976775836
1692	0.2976775096
1693	0.2976771884
1694	0.2976768745
1695	0.2976765678
1696	0.2976733554
1697	0.297673346
1698	0.2976730526
1699	0.2976649852
1700	0.2976644409
1701	0.297664399
1702	0.2976643897
1703	0.2976641302
1704	0.2976640885
1705	0.2976609169
1706	0.297660663
1707	0.297659929
1708	0.2976598456
1709	0.2976597319
1710	0.297657945
1711	0.2976576552
1712	0.2976575446
1713	0.2976572299
1714	0.2976566665
1715	0.2976561263
1716	0.2976555908
1717	0.2976555082
1718	0.2976480248
1719	0.2976449408
1720	0.2976443769
1721	0.2976354929
1722	0.2976322087
1723	0.2976307837
1724	0.2976290511
1725	0.2976287397
1726	0.2976286302
1727	0.2976269439
1728	0.297626573
1729	0.2976238508
1730	0.2976237372
1731	0.2976231945
1732	0.2976230513
1733	0.2976229736
1734	0.2976228313
1735	0.2976226899
1736	0.2976221619
1737	0.2976220489
1738	0.2976216037
1739	0.2976154989
1740	0.2976144928
1741	0.2976134633
1742	0.2976101013
1743	0.2976099881
1744	0.2976098822
1745	0.2976097432
1746	0.2976096386
1747	0.2976095258
1748	0.2976071816
1749	0.2976071076
1750	0.2976059702
1751	0.2975956747
1752	0.2975951223
1753	0.2975950487
1754	0.2975948051
1755	0.2975945257
1756	0.2975821638
1757	0.2975810712
1758	0.2975809329
1759	0.2975804118
1760	0.2975767635
1761	0.2975736087
1762	0.2975735626
1763	0.2975734913
1764	0.297573388
1765	0.2975731149
1766	0.2975717281
1767	0.2975708466
1768	0.2975708008
1769	0.297570665
1770	0.2975705623
1771	0.2975667782
1772	0.297565038
1773	0.2975630292
1774	0.2975617564
1775	0.2975612416
1776	0.2975611403
1777	0.2975602889
1778	0.2975601555
1779	0.2975596465
1780	0.2975591416
1781	0.2975590999
1782	0.2975590261
1783	0.2975589526
1784	0.297558439
1785	0.2975582099
1786	0.2975580776
1787	0.2975560951
1788	0.2975559834
1789	0.2975506949
1790	0.2975505638
1791	0.2975496126
1792	0.2975455128
1793	0.2975454397
1794	0.2975232846
1795	0.2975231544
1796	0.2975226473
1797	0.2975176332
1798	0.2975144204
1799	0.2975142899
1800	0.297513788
1801	0.2975065837
1802	0.2975037784
1803	0.2975032766
1804	0.2974872097
1805	0.2974861839
1806	0.2974848234
1807	0.2974653022
1808	0.297465186
1809	0.2974638603
1810	0.297463732
1811	0.2974636355
1812	0.2974632439
1813	0.2974631475
1814	0.2974626565
1815	0.2974564165
1816	0.2974560893
1817	0.2974559939
1818	0.2974559048
1819	0.2974285266
1820	0.2974279482
1821	0.2974278373
1822	0.297427765
1823	0.2974273528
1824	0.2974267986
1825	0.2974220528
1826	0.2974219864
1827	0.2974217646
1828	0.2974216704
1829	0.2973918043
1830	0.297390826
1831	0.2973865517
1832	0.2973861778
1833	0.297386054
1834	0.2973855288
1835	0.2973854361
1836	0.2973853137
1837	0.2973849511
1838	0.2973848294
1839	0.2973845789
1840	0.2973718449
1841	0.297371769
1842	0.2973596935
1843	0.2973555484
1844	0.2973551781
1845	0.2973489428
1846	0.2973484833
1847	0.2973481985
1848	0.2973478454
1849	0.297347731
1850	0.2973458049
1851	0.2973456203
1852	0.2973415618
1853	0.2973414422
1854	0.2973412204
1855	0.2973411313
1856	0.2973410228
1857	0.2973409702
1858	0.2973162453
1859	0.2973162085
1860	0.2973161051
1861	0.2972878535
1862	0.2972878171
1863	0.2972875491
1864	0.2972874853
1865	0.297287368
1866	0.2972872515
1867	0.2972871874
1868	0.2972866393
1869	0.297286524
1870	0.2972855971
1871	0.2972854825
1872	0.2972849239
1873	0.297284563
1874	0.2972727806
1875	0.2972723555
1876	0.2972704538
1877	0.2972522229
1878	0.297252137
1879	0.2972502568
1880	0.2972501572
1881	0.2972499377
1882	0.2972497348
1883	0.2972458033
1884	0.297245718
1885	0.2972456205
1886	0.2972340391
1887	0.2972339292
1888	0.2972335878
1889	0.2972335088
1890	0.2972329619
1891	0.2972328667
1892	0.2972325341
1893	0.2972289276
1894	0.2972288431
1895	0.297225562
1896	0.2972253535
1897	0.2972252441
1898	0.297223981
1899	0.2972239195
1900	0.2972238357
1901	0.2972237265
1902	0.2972231813
1903	0.2972164383
1904	0.2972162612
1905	0.2972162163
1906	0.2972161329
1907	0.2972160331
1908	0.2972159503
1909	0.2972158679
1910	0.2972157688
1911	0.2972097958
1912	0.2972096989
1913	0.2972093839
1914	0.2972093053
1915	0.2972089999
1916	0.2972087035
1917	0.2972084411
1918	0.2972083612
1919	0.2972082792
1920	0.297207821
1921	0.2972075609
1922	0.2971987534
1923	0.2971987443
1924	0.2971984531
1925	0.2971981704
1926	0.2971978958
1927	0.2971975262
1928	0.2971958465
1929	0.2971930654
1930	0.2971927083
1931	0.2971901239
1932	0.2971899885
1933	0.2971863397
1934	0.2971861111
1935	0.2971802256
1936	0.2971801445
1937	0.2971801359
1938	0.2971796046
1939	0.2971737885
1940	0.2971724738
1941	0.2971720857
1942	0.2971533397
1943	0.2971532314
1944	0.2971531157
1945	0.2971528894
1946	0.2971528093
1947	0.2971526088
1948	0.2971313586
1949	0.29713135
1950	0.2971312704
1951	0.2971307445
1952	0.297130674
1953	0.2971301531
1954	0.2971299281
1955	0.2971223116
1956	0.2971222046
1957	0.2971011482
1958	0.2971011399
1959	0.2971010793
1960	0.2971008212
1961	0.2970974205
1962	0.2970973148
1963	0.2970938841
1964	0.2970792204
1965	0.2970792124
1966	0.2970787265
1967	0.2970787185
1968	0.2970786608
1969	0.2970783192
1970	0.2970778686
1971	0.2970778113
1972	0.2970777033
1973	0.2970745294
1974	0.2970745217
1975	0.2970710726
1976	0.2970645992
1977	0.2970640866
1978	0.2970635181
1979	0.2970629586
1980	0.2970598234
1981	0.2970593154
1982	0.2970591047
1983	0.2970590971
1984	0.2970574285
1985	0.2970573721
1986	0.2970572044
1987	0.297052207
1988	0.2970521295
1989	0.2970502757
1990	0.2970483731
1991	0.2970482599
1992	0.2970450272
1993	0.2970449235
1994	0.297044916
1995	0.2970446617
1996	0.2970442238
1997	0.2970441161
1998	0.297042901
1999	0.2970428273
2000	0.29704282
2001	0.2970427074
2002	0.2970414097
2003	0.2970412573
2004	0.2970412013
2005	0.2970410373
2006	0.2970395984
2007	0.2970394011
2008	0.2970382468
2009	0.2970381777
2010	0.2970381705
2011	0.2970240354
2012	0.2969990132
2013	0.2969987223
2014	0.2969984272
2015	0.2969983542
2016	0.2969980871
2017	0.2969834974
2018	0.2969829163
2019	0.2969828588
2020	0.2969819903
2021	0.2969803733
2022	0.2969793504
2023	0.296965324
2024	0.29696506
2025	0.296963701
2026	0.2969625114
2027	0.2969622528
2028	0.2969621967
2029	0.296961945
2030	0.2969609308
2031	0.2969608259
2032	0.2969606401
2033	0.2969605716
2034	0.2969602225
2035	0.2969601215
2036	0.296959595
2037	0.2969347652
2038	0.2969347577
2039	0.296934569
2040	0.2969237486
2041	0.2969236761
2042	0.2969230571
2043	0.2969218953
2044	0.296916072
2045	0.2969143848
2046	0.2969141794
2047	0.2969141085
2048	0.2969137319
2049	0.296913626
2050	0.2969134225
2051	0.2969132391
2052	0.2968991539
2053	0.2968974964
2054	0.2968973955
2055	0.2968973883
2056	0.2968955604
2057	0.2968955066
2058	0.2968952615
2059	0.2968944262
2060	0.296888892
2061	0.2968653406
2062	0.2968637037
2063	0.2968498952
2064	0.2968489279
2065	0.2968487688
2066	0.2968487616
2067	0.2968411527
2068	0.2968407605
2069	0.2968407202
2070	0.2968230139
2071	0.2968213968
2072	0.2968198543
2073	0.2968061966
2074	0.2967889137
2075	0.2967781091
2076	0.2967780113
2077	0.296777673
2078	0.2967773043
2079	0.2967747637
2080	0.2967736272
2081	0.2967731273
2082	0.2967726753
2083	0.2967722101
2084	0.2967706218
2085	0.2967705209
2086	0.2967681048
2087	0.2967554155
2088	0.296755364
2089	0.2967551696
2090	0.2967375834
2091	0.2967373357
2092	0.296737152
2093	0.2967366884
2094	0.2967343848
2095	0.2967343314
2096	0.2967340722
2097	0.296733621
2098	0.296733534
2099	0.296732572
2100	0.2967320972
2101	0.2967209838
2102	0.2967194112
2103	0.2967140062
2104	0.2967135652
2105	0.2967130768
2106	0.2967125854
2107	0.2967121017
2108	0.2967120949
2109	0.2967101068
2110	0.2967101
2111	0.2967084561
2112	0.2966974277
2113	0.2966958493
2114	0.296694303
2115	0.2966942234
2116	0.2966836889
2117	0.2966836821
2118	0.2966834763
2119	0.2966735853
2120	0.2966735357
2121	0.2966734965
2122	0.2966728355
2123	0.2966728073
2124	0.2966719676
2125	0.2966714334
2126	0.2966704492
2127	0.2966704427
2128	0.2966703905
2129	0.29664164
2130	0.2966413947
2131	0.2966388759
2132	0.2966373381
2133	0.296636897
2134	0.2966186753
2135	0.2966177122
2136	0.2966171562
2137	0.2965893212
2138	0.2965888515
2139	0.2965855963
2140	0.2965850468
2141	0.2965849515
2142	0.2965834323
2143	0.2965720845
2144	0.2965715398
2145	0.2965592027
2146	0.2965589785
2147	0.2965589716
2148	0.2965574748
2149	0.296557468
2150	0.2965574294
2151	0.2965520772
2152	0.2965520232
2153	0.2965515508
2154	0.2965500729
2155	0.2965498999
2156	0.2965498054
2157	0.296538207
2158	0.2965360037
2159	0.2965359969
2160	0.2965358198
2161	0.2965357259
2162	0.2965353448
2163	0.2965338828
2164	0.2965338446
2165	0.2965337524
2166	0.2965322815
2167	0.296530839
2168	0.2965146139
2169	0.2965140011
2170	0.2965139075
2171	0.2965134012
2172	0.2965116342
2173	0.2965113984
2174	0.2965110133
2175	0.2965109206
2176	0.2965108826
2177	0.2965106174
2178	0.2965100809
2179	0.2965086591
2180	0.296507838
2181	0.2965077875
2182	0.2965077498
2183	0.296507253
2184	0.2965071613
2185	0.2965069099
2186	0.2964980828
2187	0.2964875918
2188	0.2964660603
2189	0.296449236
2190	0.2964491859
2191	0.2964491368
2192	0.2964486746
2193	0.2964478767
2194	0.2964464674
2195	0.29644643
2196	0.2964449901
2197	0.2964435983
2198	0.2964430106
2199	0.2964429614
2200	0.2964420709
2201	0.2964414853
2202	0.2964406223
2203	0.2964398481
2204	0.2964397938
2205	0.2964397874
2206	0.2964321728
2207	0.2964321125
2208	0.2964320232
2209	0.2964261388
2210	0.2964255282
2211	0.2964254912
2212	0.2964247401
2213	0.2963831293
2214	0.2963817567
2215	0.2963793243
2216	0.2963792873
2217	0.2963743084
2218	0.2963647168
2219	0.2963646802
2220	0.2963611922
2221	0.2963607344
2222	0.2963606701
2223	0.296352328
2224	0.2963518756
2225	0.2963512936
2226	0.2963512342
2227	0.2963502133
2228	0.2963493956
2229	0.2963488257
2230	0.296327459
2231	0.2963274106
2232	0.2963194851
2233	0.2963193942
2234	0.2963193054
2235	0.2963179288
2236	0.2963143988
2237	0.2963143059
2238	0.2963142347
2239	0.2963128223
2240	0.2963127345
2241	0.2963121597
2242	0.2963112455
2243	0.2963098819
2244	0.296299684
2245	0.2962996758
2246	0.2962996397
2247	0.296299451
2248	0.2962978877
2249	0.2962978286
2250	0.2962977572
2251	0.2962963977
2252	0.2962858696
2253	0.2962858219
2254	0.296285582
2255	0.2962855231
2256	0.2962835814
2257	0.2962831479
2258	0.2962830742
2259	0.2962815993
2260	0.296280254
2261	0.2962801805
2262	0.2962788507
2263	0.2962787775
2264	0.2962730498
2265	0.2962728659
2266	0.2962727791
2267	0.2962726477
2268	0.2962726416
2269	0.2962713256
2270	0.2962478127
2271	0.2962477769
2272	0.2962476493
2273	0.2962376481
2274	0.2962371993
2275	0.2962358966
2276	0.2962358237
2277	0.2962303239
2278	0.2962294621
2279	0.2962294542
2280	0.2962186706
2281	0.2962116722
2282	0.2961951962
2283	0.2961917033
2284	0.2961915003
2285	0.2961910585
2286	0.2961906203
2287	0.2961733682
2288	0.2961726851
2289	0.2961713497
2290	0.2961499633
2291	0.2961498892
2292	0.296149854
2293	0.2961494201
2294	0.2961464079
2295	0.2961145537
2296	0.2961130131
2297	0.2961130075
2298	0.2961130021
2299	0.2961110501
2300	0.2961095344
2301	0.2961093184
2302	0.296109244
2303	0.2961078764
2304	0.2961063758
2305	0.2961049118
2306	0.2961036116
2307	0.2961033765
2308	0.2960922737
2309	0.2960922388
2310	0.2960921549
2311	0.296090868
2312	0.2960908147
2313	0.2960876627
2314	0.2960867707
2315	0.2960785228
2316	0.2960742339
2317	0.296074048
2318	0.296072773
2319	0.2960723442
2320	0.2960723094
2321	0.2960581465
2322	0.296056885
2323	0.2960564608
2324	0.2960555579
2325	0.2960541355
2326	0.2960540934
2327	0.2960539926
2328	0.2960538161
2329	0.2960528981
2330	0.2960526541
2331	0.2960525831
2332	0.2960510208
2333	0.2960509863
2334	0.2960509406
2335	0.2960495598
2336	0.2960495162
2337	0.2960493304
2338	0.2960480822
2339	0.2960472806
2340	0.2960471991
2341	0.2960413203
2342	0.2960412505
2343	0.2960403567
2344	0.2960400177
2345	0.2960351983
2346	0.2960343071
2347	0.2960141784
2348	0.2960141346
2349	0.2960141006
2350	0.2960128641
2351	0.2960111889
2352	0.2960103255
2353	0.2960089829
2354	0.296008938
2355	0.2960085112
2356	0.2960084688
2357	0.296008396
2358	0.2960080971
2359	0.2960008061
2360	0.2960000226
2361	0.2959782842
2362	0.2959782151
2363	0.2959760322
2364	0.2959686417
2365	0.2959684167
2366	0.2959652048
2367	0.2959651708
2368	0.2959651287
2369	0.295965095
2370	0.2959650332
2371	0.2959649481
2372	0.2959649082
2373	0.2959552984
2374	0.2959548211
2375	0.295954782
2376	0.2959532925
2377	0.2959448404
2378	0.295944779
2379	0.2959334067
2380	0.2959322071
2381	0.2959309095
2382	0.2959296805
2383	0.295929595
2384	0.2959214148
2385	0.2959212431
2386	0.29592116
2387	0.2959203361
2388	0.2959197268
2389	0.2959185134
2390	0.2959085016
2391	0.2959084416
2392	0.2959084027
2393	0.2959083257
2394	0.2959007296
2395	0.2959007019
2396	0.2959006601
2397	0.2959006199
2398	0.2958994204
2399	0.2958993525
2400	0.2958986824
2401	0.2958986015
2402	0.2958985308
2403	0.2958985259
2404	0.2958970674
2405	0.2958835249
2406	0.2958832802
2407	0.2958735331
2408	0.2958733801
2409	0.2958732998
2410	0.2958662328
2411	0.2958662053
2412	0.2958660488
2413	0.2958660152
2414	0.2958659818
2415	0.2958567111
2416	0.2958566733
2417	0.2958566338
2418	0.2958553634
2419	0.2958541755
2420	0.2958529995
2421	0.2958529159
2422	0.2958521022
2423	0.295852065
2424	0.2958512024
2425	0.2958499003
2426	0.29584982
2427	0.2958453382
2428	0.2958451567
2429	0.2958252343
2430	0.2958087078
2431	0.2958087032
2432	0.2958086228
2433	0.2958085464
2434	0.2958084685
2435	0.295808464
2436	0.2958072341
2437	0.2958071691
2438	0.2958070892
2439	0.2958058036
2440	0.2958055632
2441	0.2958037198
2442	0.2958036366
2443	0.2958031142
2444	0.295802829
2445	0.2957933
2446	0.2957932634
2447	0.2957932308
2448	0.2957907275
2449	0.2957779682
2450	0.2957779356
2451	0.2957769025
2452	0.2957757057
2453	0.2957756732
2454	0.2957687199
2455	0.2957686497
2456	0.295767033
2457	0.2957667485
2458	0.2957664969
2459	0.29576627
2460	0.2957612321
2461	0.2957611932
2462	0.2957611515
2463	0.2957611192
2464	0.2957610237
2465	0.2957578527
2466	0.2957508291
2467	0.2957499634
2468	0.2957495356
2469	0.2957368188
2470	0.295736753
2471	0.2957366888
2472	0.295736653
2473	0.2957332339
2474	0.2957283246
2475	0.2956980834
2476	0.295696915
2477	0.2956874833
2478	0.295682699
2479	0.295675847
2480	0.2956756274
2481	0.295675159
2482	0.2956750798
2483	0.2956745378
2484	0.2956744995
2485	0.2956744623
2486	0.295674011
2487	0.2956735756
2488	0.2956577072
2489	0.2956576231
2490	0.2956572051
2491	0.2956568567
2492	0.2956567614
2493	0.2956566923
2494	0.2956566561
2495	0.2956565984
2496	0.2956553228
2497	0.2956541593
2498	0.2956455726
2499	0.2956455374
2500	0.2956370566
2501	0.2956366565
2502	0.2956366301
2503	0.2956071117
2504	0.2956056167
2505	0.2956056126
2506	0.2955977618
2507	0.2955973838
2508	0.2955973047
2509	0.2955817529
2510	0.29558139
2511	0.2955808854
2512	0.2955807821
2513	0.2955799925
2514	0.2955750489
2515	0.2955520735
2516	0.2955432365
2517	0.2955431708
2518	0.2955424352
2519	0.2955424014
2520	0.2955344547
2521	0.2955337653
2522	0.2955336367
2523	0.2955085287
2524	0.2955082486
2525	0.2955005454
2526	0.2955004197
2527	0.2955003881
2528	0.2954998389
2529	0.2954998056
2530	0.2954684862
2531	0.2954669932
2532	0.2954606454
2533	0.295453496
2534	0.2954284277
2535	0.2954283583
2536	0.2954283268
2537	0.2954262976
2538	0.2954262623
2539	0.2954245002
2540	0.2954244344
2541	0.2954219217
2542	0.2954209113
2543	0.295420813
2544	0.2954207621
2545	0.295420729
2546	0.2954204896
2547	0.2954200833
2548	0.2954186427
2549	0.2954123749
2550	0.2954099358
2551	0.295409372
2552	0.295409266
2553	0.2954080184
2554	0.2954077724
2555	0.2954077028
2556	0.2954075861
2557	0.2954075557
2558	0.2954073629
2559	0.2954072353
2560	0.2954038007
2561	0.2954037318
2562	0.2953828041
2563	0.2953827692
2564	0.2953827121
2565	0.2953826553
2566	0.2953826204
2567	0.2953548287
2568	0.2953515169
2569	0.295347273
2570	0.2953468741
2571	0.295346538
2572	0.2953330604
2573	0.2953312049
2574	0.2953311629
2575	0.2953290722
2576	0.2953232646
2577	0.2953130843
